family_size,residential_area,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,cb_person_cred_hist_average_value
2-Jan,rural,23,30000,RENT,2,FURNITURE,D,10000,15.31,1,0.33,Y,4,157967.397
2-Jan,rural,24,51000,RENT,7,PERSONAL,D,9600,15.31,0,0.19,Y,4,39198.759
2-Jan,rural,25,50004,RENT,3,PERSONAL,D,12000,15.31,0,0.24,Y,3,1801.363
6-Apr,urban,22,18000,OWN,1,ELECTRONICS,D,5400,15.31,1,0.3,Y,4,150888.034
3-Jan,rural,23,90000,MORTGAGE,7,PERSONAL,D,15000,15.31,0,0.17,Y,4,7025.165
3-Jan,rural,27,225000,MORTGAGE,11,HEALTHANDBEAUTY,D,25000,15.31,0,0.11,N,5,78851.147
3-Jan,rural,27,204000,MORTGAGE,3,HOMEIMPROVEMENT,D,25000,15.31,0,0.12,Y,6,117141.141
2-Jan,rural,29,113000,RENT,1,ELECTRONICS,D,25000,15.31,1,0.22,N,6,17729.629
2-Jan,rural,27,74000,RENT,7,FURNITURE,D,24250,15.31,1,0.33,Y,8,73726.908
2-Jan,rural,31,105400,RENT,2,MEDICAL,D,24250,15.31,1,0.2,N,5,43159.79
2-Jan,rural,34,93600,RENT,15,ELECTRONICS,D,20000,15.31,0,0.21,N,5,182195.366
2-Jan,rural,28,108000,RENT,2,PERSONAL,D,20000,15.31,1,0.19,N,7,83084.486
2-Jan,rural,32,30000,MORTGAGE,2,ELECTRONICS,D,6000,15.31,0,0.2,Y,8,39911.867
2-Jan,rural,31,40000,OWN,0,MEDICAL,D,15000,15.31,0,0.38,Y,10,88785.351
2-Jan,rural,27,83200,RENT,11,ELECTRONICS,D,9000,15.31,0,0.11,Y,5,43647.941
2-Jan,rural,30,49000,RENT,2,HOMEIMPROVEMENT,D,5000,15.31,1,0.1,Y,10,182541.475
2-Jan,rural,27,33996,RENT,8,FURNITURE,D,6000,15.31,1,0.18,Y,5,35030.85
2-Jan,rural,28,31000,RENT,1,HOMEIMPROVEMENT,D,7500,15.31,1,0.24,Y,5,116665.623
2-Jan,rural,29,54000,MORTGAGE,8,MEDICAL,D,14800,15.31,1,0.27,Y,10,105805.264
3-Jan,rural,35,60000,MORTGAGE,11,ELECTRONICS,D,25000,15.31,0,0.42,N,6,15903.042
3-Jan,rural,30,60000,MORTGAGE,6,ELECTRONICS,D,15000,15.31,0,0.25,Y,9,141038.981
2-Jan,rural,32,38482,RENT,6,MEDICAL,D,9000,15.31,1,0.23,Y,7,159936.314
2-Jan,rural,27,30000,RENT,0,PERSONAL,D,10000,15.31,1,0.33,N,7,126125.513
2-Jan,rural,27,44004,RENT,1,ELECTRONICS,D,11750,15.31,1,0.27,Y,8,176549.886
2-Jan,rural,28,54000,RENT,2,MEDICAL,D,12000,15.31,1,0.22,N,7,121506.538
2-Jan,rural,28,33000,OWN,1,HOMEIMPROVEMENT,D,7500,15.31,0,0.23,Y,6,75784.171
2-Jan,urban,28,19200,OWN,2,PERSONAL,D,4700,15.31,1,0.24,Y,5,153160.668
2-Jan,rural,27,33996,RENT,8,ELECTRONICS,D,6000,15.31,0,0.18,N,10,26269.984
2-Jan,rural,28,108000,RENT,2,FURNITURE,D,20000,15.31,1,0.19,Y,8,165598.13
2-Jan,rural,28,33000,OWN,1,PERSONAL,D,7500,15.31,0,0.23,N,10,43573.344
2-Jan,rural,29,54000,MORTGAGE,8,HEALTHANDBEAUTY,D,14800,15.31,1,0.27,Y,5,94624.237
2-Jan,rural,30,49000,RENT,2,PERSONAL,D,5000,15.31,1,0.1,N,7,40704.153
2-Jan,rural,27,62900,RENT,7,MEDICAL,D,24250,15.31,1,0.33,N,6,77366.722
2-Jan,rural,28,54000,RENT,2,HOMEIMPROVEMENT,D,12000,15.31,1,0.22,N,6,60036.914
3-Jan,rural,48,228000,MORTGAGE,0,HOMEIMPROVEMENT,D,25000,15.31,1,0.11,N,13,18911.467
2-Jan,rural,39,67000,RENT,0,HEALTHANDBEAUTY,D,24000,15.31,1,0.36,N,11,9776.618
2-Jan,rural,50,41496,RENT,9,FURNITURE,D,5000,15.31,1,0.12,Y,16,61942.554
2-Jan,rural,40,60000,RENT,3,ELECTRONICS,D,5000,15.31,0,0.08,Y,16,36789.982
2-Jan,rural,36,49000,RENT,0,FURNITURE,D,8000,15.31,1,0.16,Y,13,84553.319
2-Jan,urban,36,26000,RENT,1,PERSONAL,D,10000,15.31,1,0.38,N,14,3982.398
3-Jan,rural,44,68500,MORTGAGE,4,PERSONAL,D,14300,15.31,0,0.21,N,17,166191.658
2-Jan,urban,43,27036,RENT,1,PERSONAL,D,13750,15.31,1,0.51,Y,15,172421.395
3-Jan,rural,42,113000,MORTGAGE,11,ELECTRONICS,D,24000,15.31,1,0.21,Y,15,175281.07
3-Jan,rural,43,98600,MORTGAGE,0,MEDICAL,D,7750,15.31,1,0.07,Y,14,123599.129
3-Jan,rural,40,142000,MORTGAGE,2,PERSONAL,D,25000,15.31,0,0.18,N,14,112606.994
3-Jan,rural,41,444000,MORTGAGE,4,ELECTRONICS,D,2500,15.31,0,0.01,N,11,194294.227
2-Jan,rural,50,41496,RENT,9,MEDICAL,D,5000,15.31,1,0.12,Y,12,39767.359
3-Jan,rural,26,300000,MORTGAGE,0,ELECTRONICS,D,25000,15.33,0,0.08,N,3,152102.78
2-Jan,rural,24,44000,RENT,2,FURNITURE,D,25000,15.33,1,0.57,N,2,158493.129
2-Jan,rural,25,66000,RENT,9,HEALTHANDBEAUTY,D,25000,15.33,1,0.38,Y,2,59411.543
2-Jan,rural,24,62050,RENT,8,MEDICAL,D,25000,15.33,1,0.34,Y,2,147612.524
2-Jan,rural,24,91800,RENT,5,MEDICAL,D,25000,15.33,1,0.23,Y,2,191173.136
2-Jan,rural,24,116000,RENT,5,ELECTRONICS,D,21500,15.33,0,0.19,Y,3,106704.792
6-Apr,urban,22,19200,MORTGAGE,3,MEDICAL,D,5000,15.33,1,0.26,N,3,28126.636
2-Jan,rural,24,78000,RENT,1,HEALTHANDBEAUTY,F,18500,15.33,1,0.24,N,2,69788.107
2-Jan,rural,25,65000,RENT,3,PERSONAL,D,18000,15.33,1,0.28,N,4,185866.926
6-Apr,urban,23,14000,RENT,2,ELECTRONICS,D,2300,15.33,1,0.16,N,2,154946.835
2-Jan,rural,26,32000,MORTGAGE,10,MEDICAL,D,15000,15.33,1,0.47,N,3,154168.015
6-Apr,urban,22,29000,RENT,5,ELECTRONICS,D,4000,15.33,1,0.14,Y,4,89377.222
2-Jan,rural,23,60000,RENT,7,ELECTRONICS,D,4000,15.33,0,0.07,Y,2,100556.592
3-Jan,rural,24,41000,OWN,9,HOMEIMPROVEMENT,D,10000,15.33,0,0.24,N,4,172557.922
2-Jan,rural,25,64000,RENT,9,ELECTRONICS,D,5000,15.33,0,0.08,Y,4,64722.294
2-Jan,urban,25,28128,RENT,2,ELECTRONICS,D,7500,15.33,1,0.27,Y,3,187370.486
2-Jan,rural,26,51000,MORTGAGE,10,MEDICAL,D,13000,15.33,1,0.25,Y,3,14580.979
2-Jan,rural,25,65000,RENT,6,PERSONAL,D,7675,15.33,0,0.12,Y,3,95482.608
3-Jan,rural,25,58750,MORTGAGE,6,HOMEIMPROVEMENT,D,6000,15.33,0,0.1,Y,3,153857.156
2-Jan,rural,22,36000,RENT,4,ELECTRONICS,D,8000,15.33,0,0.22,N,2,171087.105
2-Jan,rural,26,45000,RENT,3,PERSONAL,D,8000,15.33,0,0.18,Y,4,166547.581
3-Jan,rural,23,60000,OWN,2,MEDICAL,D,18500,15.33,0,0.31,N,2,178616.39
3-Jan,rural,23,55000,MORTGAGE,6,FURNITURE,D,10000,15.33,1,0.18,N,2,137414.48
3-Jan,rural,22,58800,MORTGAGE,,PERSONAL,D,23500,15.33,1,0.4,N,2,47479.58
2-Jan,rural,22,51000,RENT,4,ELECTRONICS,D,9000,15.33,0,0.18,N,4,171851.024
6-Apr,urban,22,27000,RENT,0,FURNITURE,D,9500,15.33,1,0.35,Y,3,57167.281
2-Jan,rural,22,69000,RENT,1,HOMEIMPROVEMENT,D,9500,15.33,1,0.14,Y,4,192294.717
2-Jan,rural,23,31800,RENT,4,FURNITURE,D,10000,15.33,1,0.31,N,4,68222.682
2-Jan,rural,21,47520,RENT,5,MEDICAL,D,10000,15.33,1,0.21,Y,4,33992.202
3-Jan,urban,23,75000,OWN,5,HEALTHANDBEAUTY,D,12500,15.33,0,0.17,Y,3,152667.198
3-Jan,rural,25,77000,MORTGAGE,6,ELECTRONICS,D,8000,15.33,0,0.1,N,2,130281.783
3-Jan,urban,23,85000,OWN,3,MEDICAL,D,15000,15.33,0,0.18,Y,2,80420.102
2-Jan,rural,24,36708,RENT,2,HOMEIMPROVEMENT,D,3000,15.33,1,0.08,Y,3,79446.929
3-Jan,rural,24,79000,MORTGAGE,4,HOMEIMPROVEMENT,D,5000,15.33,1,0.06,N,2,6442.343
3-Jan,rural,23,68000,MORTGAGE,4,MEDICAL,D,8000,15.33,1,0.1,N,3,90118.101
3-Jan,rural,24,95000,MORTGAGE,8,HEALTHANDBEAUTY,D,16000,15.33,0,0.17,N,3,159311.793
3-Jan,rural,24,100000,MORTGAGE,6,HEALTHANDBEAUTY,D,25000,15.33,0,0.25,Y,2,41509.569
3-Jan,rural,24,100000,MORTGAGE,8,HOMEIMPROVEMENT,D,12000,15.33,0,0.12,N,4,29176.428
2-Jan,rural,26,37000,RENT,5,HEALTHANDBEAUTY,D,14500,15.33,1,0.39,N,4,53655.445
3-Jan,rural,26,106000,MORTGAGE,9,ELECTRONICS,D,10000,15.33,0,0.09,Y,3,108361.551
3-Jan,rural,26,104550,MORTGAGE,6,MEDICAL,D,15000,15.33,1,0.12,N,3,92672.768
2-Jan,rural,25,110000,RENT,5,HOMEIMPROVEMENT,D,15600,15.33,0,0.14,Y,4,159399.436
2-Jan,urban,25,28128,RENT,2,HEALTHANDBEAUTY,D,7500,15.33,1,0.27,N,3,135747.208
3-Jan,rural,26,135000,MORTGAGE,6,ELECTRONICS,D,15000,15.33,0,0.11,Y,2,22461.929
2-Jan,rural,26,38000,MORTGAGE,10,HOMEIMPROVEMENT,D,15000,15.33,0,0.39,N,3,46153.195
3-Jan,urban,23,75000,OWN,5,MEDICAL,D,12500,15.33,0,0.17,Y,3,107459.779
2-Jan,rural,26,51000,MORTGAGE,10,FURNITURE,D,13000,15.33,1,0.25,Y,2,174147.354
6-Apr,urban,22,19200,MORTGAGE,3,ELECTRONICS,D,5000,15.33,1,0.26,Y,2,55353.826
2-Jan,rural,25,66000,RENT,9,ELECTRONICS,D,25000,15.33,1,0.38,N,2,171591.73
2-Jan,rural,28,200000,RENT,4,HEALTHANDBEAUTY,D,25000,15.33,0,0.13,Y,7,19977.374
2-Jan,urban,35,23400,OWN,12,ELECTRONICS,D,5000,15.33,0,0.21,N,9,75865.849
2-Jan,rural,33,32400,RENT,6,MEDICAL,D,2500,15.33,1,0.08,Y,10,36943.994
2-Jan,rural,27,41000,RENT,11,FURNITURE,D,11000,15.33,1,0.27,Y,7,43701.783
2-Jan,rural,28,41500,RENT,3,MEDICAL,D,11000,15.33,1,0.27,Y,5,39038.525
2-Jan,rural,33,37500,MORTGAGE,3,ELECTRONICS,D,6500,15.33,0,0.17,Y,7,21104.686
2-Jan,rural,27,47000,RENT,2,HOMEIMPROVEMENT,D,4000,15.33,1,0.09,Y,10,97294.269
2-Jan,rural,30,42000,MORTGAGE,13,ELECTRONICS,D,3000,15.33,0,0.07,Y,9,62576.525
2-Jan,rural,31,62839,RENT,15,HOMEIMPROVEMENT,D,9000,15.33,0,0.14,N,10,150241.873
2-Jan,rural,28,31000,RENT,3,PERSONAL,D,6000,15.33,0,0.19,N,9,105317.854
2-Jan,rural,29,30000,RENT,2,MEDICAL,D,6600,15.33,1,0.22,Y,8,83648.945
2-Jan,rural,29,55476,MORTGAGE,1,MEDICAL,D,10000,15.33,1,0.18,Y,8,42529.417
3-Jan,rural,30,63500,MORTGAGE,9,HEALTHANDBEAUTY,D,12000,15.33,0,0.19,Y,9,179360.503
3-Jan,rural,30,64300,MORTGAGE,4,HOMEIMPROVEMENT,D,14000,15.33,0,0.22,Y,10,55654.281
3-Jan,rural,29,65000,MORTGAGE,13,ELECTRONICS,D,10000,15.33,0,0.15,Y,6,135188.241
3-Jan,rural,35,62000,MORTGAGE,15,FURNITURE,D,10000,15.33,1,0.16,N,10,135915.004
2-Jan,rural,33,34000,RENT,4,MEDICAL,D,10000,15.33,1,0.29,Y,8,121504.24
2-Jan,rural,27,54400,MORTGAGE,11,MEDICAL,D,11000,15.33,1,0.17,Y,10,96581.606
2-Jan,rural,29,44004,RENT,7,PERSONAL,D,10000,15.33,1,0.23,Y,8,102476.994
2-Jan,rural,29,63000,RENT,5,PERSONAL,D,10000,15.33,0,0.16,N,9,187745.293
2-Jan,rural,28,65984,RENT,12,MEDICAL,D,10000,15.33,1,0.13,N,5,111556.747
2-Jan,urban,35,25000,RENT,0,HEALTHANDBEAUTY,D,3000,15.33,1,0.12,N,8,6348.812
3-Jan,rural,29,78132,MORTGAGE,11,FURNITURE,D,25000,15.33,1,0.32,Y,6,45824.613
2-Jan,rural,27,37000,OWN,1,HEALTHANDBEAUTY,D,16750,15.33,0,0.45,Y,10,3418.249
2-Jan,rural,32,703800,RENT,14,MEDICAL,D,12000,15.33,1,0.01,Y,9,125659.313
3-Jan,rural,30,70125,MORTGAGE,2,MEDICAL,D,25000,15.33,1,0.3,Y,9,55853.085
3-Jan,rural,29,74797,MORTGAGE,2,MEDICAL,D,15000,15.33,1,0.17,Y,10,124177.783
3-Jan,rural,29,100000,MORTGAGE,3,PERSONAL,D,13000,15.33,0,0.13,N,6,18676.971
3-Jan,rural,33,130000,MORTGAGE,9,PERSONAL,D,25000,15.33,0,0.19,Y,10,35719.31
3-Jan,rural,30,110925,MORTGAGE,1,MEDICAL,D,25000,15.33,1,0.19,N,9,198322.79
3-Jan,rural,30,228000,MORTGAGE,9,HEALTHANDBEAUTY,D,12800,15.33,0,0.06,N,8,159925.862
2-Jan,rural,29,63000,RENT,5,PERSONAL,D,10000,15.33,0,0.16,Y,7,120070.854
3-Jan,rural,30,130500,MORTGAGE,1,FURNITURE,D,25000,15.33,1,0.19,N,6,107563.98
2-Jan,rural,31,56839,RENT,15,MEDICAL,D,9000,15.33,1,0.16,N,6,184773.914
2-Jan,rural,36,65004,RENT,3,ELECTRONICS,D,20000,15.33,1,0.31,N,15,99595.576
2-Jan,rural,38,94000,RENT,3,PERSONAL,D,5000,15.33,0,0.05,Y,16,185144.201
2-Jan,rural,37,38000,RENT,4,PERSONAL,D,6000,15.33,0,0.16,Y,16,113279.697
2-Jan,rural,39,60520,RENT,6,MEDICAL,D,6000,15.33,1,0.08,Y,15,21801.857
2-Jan,rural,49,58000,MORTGAGE,5,PERSONAL,D,16000,15.33,1,0.28,N,13,66623.992
2-Jan,rural,38,54400,RENT,5,MEDICAL,D,10000,15.33,1,0.16,Y,15,50125.344
3-Jan,rural,44,80000,MORTGAGE,28,HEALTHANDBEAUTY,D,25000,15.33,0,0.31,Y,17,21966.825
3-Jan,rural,44,80000,MORTGAGE,28,HOMEIMPROVEMENT,D,25000,15.33,0,0.31,N,11,7810.951
2-Jan,urban,60,29000,RENT,0,HOMEIMPROVEMENT,D,2500,15.33,1,0.09,Y,27,185649.842
2-Jan,urban,55,28800,OWN,1,PERSONAL,D,5000,15.33,0,0.17,N,22,176982.14
2-Jan,rural,23,66215,RENT,1,MEDICAL,D,25000,15.37,1,0.32,Y,2,155699.909
2-Jan,urban,26,28000,OWN,5,PERSONAL,D,4000,15.37,0,0.14,N,3,108188.286
2-Jan,rural,24,123000,RENT,8,PERSONAL,D,15000,15.37,1,0.12,N,4,88946.321
2-Jan,rural,22,33996,RENT,1,ELECTRONICS,D,14900,15.37,1,0.44,Y,2,184621.158
2-Jan,rural,24,57996,RENT,8,MEDICAL,D,2000,15.37,1,0.03,N,4,115967.852
6-Apr,urban,22,20796,RENT,1,FURNITURE,D,10775,15.37,1,0.52,Y,2,151908.792
6-Apr,urban,21,15996,RENT,3,MEDICAL,D,4800,15.37,1,0.3,Y,3,196675.694
2-Jan,rural,25,32000,RENT,1,ELECTRONICS,D,5000,15.37,1,0.16,Y,3,114823.823
2-Jan,rural,23,39000,RENT,3,FURNITURE,D,5000,15.37,1,0.13,Y,4,17445.437
3-Jan,rural,24,44700,OWN,8,MEDICAL,D,14400,15.37,0,0.32,Y,4,110737.269
6-Apr,urban,23,29520,RENT,7,ELECTRONICS,D,8500,15.37,0,0.29,Y,2,53064.801
3-Jan,rural,23,45300,MORTGAGE,3,ELECTRONICS,D,5550,15.37,0,0.12,Y,3,133098.781
2-Jan,rural,23,45000,RENT,5,ELECTRONICS,D,7500,15.37,0,0.17,Y,4,196072.853
2-Jan,rural,25,58650,RENT,5,MEDICAL,D,7500,15.37,1,0.11,N,4,40592.042
2-Jan,rural,24,75000,RENT,5,HEALTHANDBEAUTY,D,8000,15.37,0,0.11,Y,3,161207.83
2-Jan,rural,26,38400,RENT,8,HEALTHANDBEAUTY,D,9100,15.37,0,0.24,Y,2,184528.64
3-Jan,urban,22,65000,OWN,1,HEALTHANDBEAUTY,D,5000,15.37,0,0.08,N,4,133266.719
3-Jan,rural,22,70000,MORTGAGE,0,ELECTRONICS,D,9600,15.37,0,0.14,N,2,92996.059
2-Jan,rural,23,76000,RENT,3,ELECTRONICS,D,10000,15.37,0,0.13,N,3,170091.73
2-Jan,rural,26,39000,RENT,3,MEDICAL,D,15000,15.37,1,0.38,N,2,165194.72
2-Jan,rural,24,45295,RENT,8,FURNITURE,D,19650,15.37,1,0.43,Y,2,79113.04
2-Jan,urban,28,15000,MORTGAGE,0,HOMEIMPROVEMENT,D,4000,15.37,1,0.27,N,10,157465.203
2-Jan,rural,31,139016,RENT,5,HEALTHANDBEAUTY,D,25000,15.37,1,0.18,Y,8,70165.179
2-Jan,rural,29,49000,RENT,2,FURNITURE,D,12000,15.37,1,0.24,N,7,71914.095
2-Jan,rural,34,54000,RENT,5,MEDICAL,D,3000,15.37,1,0.06,Y,6,143039.626
2-Jan,rural,28,36000,MORTGAGE,1,PERSONAL,D,1400,15.37,0,0.04,Y,9,7578.379
2-Jan,rural,35,88020,RENT,6,PERSONAL,D,6000,15.37,0,0.07,Y,8,83261.04
3-Jan,rural,27,60000,OWN,0,MEDICAL,D,7500,15.37,0,0.13,Y,5,89512.144
2-Jan,urban,31,29000,RENT,5,MEDICAL,D,9000,15.37,1,0.31,N,9,48407.914
2-Jan,rural,27,39996,RENT,3,PERSONAL,D,10000,15.37,0,0.25,Y,8,49200.962
2-Jan,rural,27,34000,RENT,0,PERSONAL,D,10000,15.37,1,0.29,Y,5,36784.265
3-Jan,rural,28,70900,MORTGAGE,12,ELECTRONICS,D,25000,15.37,0,0.35,Y,6,178287.061
3-Jan,rural,28,72000,MORTGAGE,1,ELECTRONICS,D,6000,15.37,0,0.08,Y,10,32900.594
2-Jan,rural,32,37440,OWN,0,MEDICAL,D,5000,15.37,0,0.13,N,5,124395.55
3-Jan,rural,28,91800,MORTGAGE,1,MEDICAL,D,15000,15.37,1,0.14,Y,8,136553.581
3-Jan,rural,31,94350,MORTGAGE,5,MEDICAL,D,15000,15.37,1,0.14,N,8,169478.357
3-Jan,rural,29,450000,MORTGAGE,4,ELECTRONICS,D,25000,15.37,0,0.06,N,7,9039.747
3-Jan,rural,28,64900,MORTGAGE,12,FURNITURE,D,25000,15.37,1,0.39,N,6,69366.042
2-Jan,rural,37,41000,RENT,3,PERSONAL,D,10750,15.37,0,0.26,N,14,115237.521
2-Jan,rural,38,35000,RENT,5,HEALTHANDBEAUTY,D,5000,15.37,0,0.14,Y,14,109131.147
3-Jan,rural,28,74000,MORTGAGE,6,HEALTHANDBEAUTY,E,7000,15.38,1,0.09,N,9,85394.658
3-Jan,rural,40,71000,MORTGAGE,5,ELECTRONICS,E,7000,15.38,0,0.1,Y,12,180974.739
2-Jan,rural,26,30000,RENT,1,MEDICAL,E,6000,15.45,1,0.2,N,4,28919.207
2-Jan,rural,35,34000,RENT,0,FURNITURE,E,5000,15.45,1,0.15,Y,6,147037.698
2-Jan,rural,30,48996,RENT,1,HOMEIMPROVEMENT,E,10000,15.45,1,0.2,N,5,180754.249
2-Jan,rural,30,48996,RENT,1,HOMEIMPROVEMENT,E,10000,15.45,1,0.2,N,8,16613.494
2-Jan,rural,25,33600,RENT,0,ELECTRONICS,D,1000,15.57,1,0.03,Y,2,196993.776
2-Jan,rural,25,40800,RENT,,FURNITURE,D,1000,15.57,1,0.02,N,2,14761.833
2-Jan,rural,25,60000,RENT,8,HOMEIMPROVEMENT,D,5000,15.57,0,0.08,N,4,155148.6
3-Jan,rural,25,48500,FAMILY,1,ELECTRONICS,E,19500,15.57,1,0.4,N,4,198167.683
3-Jan,rural,22,42500,MORTGAGE,6,MEDICAL,E,7000,15.57,1,0.16,Y,4,55762.44
3-Jan,rural,24,49000,MORTGAGE,2,HEALTHANDBEAUTY,E,20000,15.57,0,0.41,Y,4,113129.721
2-Jan,rural,25,50000,RENT,2,MEDICAL,E,7000,15.57,1,0.14,N,3,72974.346
3-Jan,rural,24,69000,MORTGAGE,4,FURNITURE,D,25000,15.57,1,0.36,N,2,74331.517
3-Jan,rural,22,75000,MORTGAGE,0,PERSONAL,D,19800,15.57,0,0.26,Y,2,56840.093
2-Jan,rural,21,78000,RENT,2,FURNITURE,D,10000,15.57,1,0.13,Y,4,198066.727
3-Jan,rural,24,74004,MORTGAGE,7,FURNITURE,D,25000,15.57,1,0.34,Y,3,94872.784
3-Jan,rural,22,75000,MORTGAGE,6,HEALTHANDBEAUTY,D,25000,15.57,1,0.33,Y,4,127002.274
3-Jan,urban,24,84996,OWN,4,PERSONAL,D,8000,15.57,0,0.09,Y,2,83585.337
2-Jan,rural,25,43000,RENT,9,MEDICAL,D,15000,15.57,1,0.35,N,3,155205.078
3-Jan,urban,24,84996,OWN,4,FURNITURE,D,8000,15.57,0,0.09,Y,4,136620.325
3-Jan,rural,25,48500,FAMILY,1,PERSONAL,E,19500,15.57,1,0.4,N,3,27182.377
2-Jan,rural,30,54000,RENT,2,FURNITURE,D,16200,15.57,1,0.3,N,10,132819.643
2-Jan,rural,30,34000,RENT,0,MEDICAL,D,2400,15.57,1,0.07,Y,5,135380.472
3-Jan,urban,28,70000,OWN,4,PERSONAL,D,25000,15.57,0,0.36,N,9,127910.147
2-Jan,rural,28,40000,RENT,0,FURNITURE,E,12000,15.57,1,0.3,N,7,161716.474
3-Jan,rural,27,102400,MORTGAGE,2,ELECTRONICS,D,25000,15.57,0,0.24,N,10,59772.643
2-Jan,rural,35,73000,RENT,0,HOMEIMPROVEMENT,D,15000,15.57,1,0.21,N,8,100824.917
2-Jan,rural,30,34000,RENT,0,FURNITURE,D,2400,15.57,1,0.07,N,5,43582.044
3-Jan,rural,37,200000,MORTGAGE,7,ELECTRONICS,D,25000,15.57,0,0.13,N,14,91514.347
2-Jan,rural,37,54000,MORTGAGE,21,FURNITURE,D,25000,15.57,1,0.46,Y,16,13266.042
2-Jan,rural,42,42000,RENT,6,ELECTRONICS,D,14500,15.57,1,0.35,N,14,191688.306
2-Jan,rural,22,88000,RENT,6,FURNITURE,D,25000,15.58,1,0.28,Y,2,104616.563
3-Jan,urban,25,24000,MORTGAGE,2,PERSONAL,D,3500,15.58,1,0.15,Y,2,29470.34
6-Apr,urban,21,24996,OWN,3,ELECTRONICS,D,7000,15.58,0,0.28,N,2,192477.827
2-Jan,rural,21,42000,RENT,5,PERSONAL,D,1000,15.58,1,0.02,Y,4,17271.202
2-Jan,rural,21,40000,RENT,5,HEALTHANDBEAUTY,D,1200,15.58,0,0.03,N,4,24488.43
2-Jan,rural,23,30000,RENT,1,PERSONAL,D,1450,15.58,1,0.05,N,4,69733.145
2-Jan,rural,21,51000,RENT,0,HOMEIMPROVEMENT,D,1500,15.58,1,0.03,Y,4,3577.19
2-Jan,urban,26,14400,RENT,2,FURNITURE,D,2000,15.58,1,0.14,N,4,31431.967
3-Jan,rural,21,35004,OWN,0,ELECTRONICS,D,3000,15.58,0,0.09,N,3,197274.762
6-Apr,urban,21,27000,RENT,5,MEDICAL,D,4000,15.58,1,0.15,Y,2,105107.804
2-Jan,rural,21,43000,RENT,5,HEALTHANDBEAUTY,D,8500,15.58,0,0.2,N,2,113599.039
2-Jan,rural,25,33600,RENT,9,FURNITURE,D,6000,15.58,1,0.18,Y,2,73178.24
3-Jan,rural,24,50000,MORTGAGE,2,ELECTRONICS,D,25000,15.58,0,0.5,Y,3,140690.561
3-Jan,rural,22,50004,MORTGAGE,5,ELECTRONICS,D,14000,15.58,0,0.28,N,4,115282.56
2-Jan,rural,26,92000,RENT,0,HEALTHANDBEAUTY,D,6000,15.58,1,0.07,N,3,24097.767
3-Jan,rural,21,48996,MORTGAGE,5,HEALTHANDBEAUTY,D,15000,15.58,1,0.31,Y,3,181558.732
3-Jan,rural,22,57204,MORTGAGE,6,ELECTRONICS,D,9000,15.58,0,0.16,Y,3,198306.923
2-Jan,rural,23,90000,RENT,5,HEALTHANDBEAUTY,D,7500,15.58,0,0.08,Y,3,112346.922
2-Jan,rural,23,42000,RENT,3,HOMEIMPROVEMENT,D,8000,15.58,1,0.19,N,2,138000.039
3-Jan,rural,22,60000,OWN,3,PERSONAL,D,8700,15.58,0,0.14,Y,4,99759.665
2-Jan,rural,23,48000,RENT,3,FURNITURE,D,8000,15.58,1,0.17,N,2,115542.162
3-Jan,rural,23,54000,MORTGAGE,2,MEDICAL,D,7500,15.58,1,0.14,N,2,36714.208
2-Jan,rural,22,52000,RENT,0,HEALTHANDBEAUTY,D,8000,15.58,1,0.15,N,3,195403.554
3-Jan,rural,24,57655,MORTGAGE,7,MEDICAL,D,9925,15.58,1,0.17,N,2,68981.334
2-Jan,rural,24,30000,RENT,0,ELECTRONICS,D,9000,15.58,1,0.3,N,3,74783.333
6-Apr,urban,23,25920,RENT,4,ELECTRONICS,D,10000,15.58,1,0.39,N,2,103277.224
2-Jan,rural,23,60996,RENT,2,PERSONAL,D,4200,15.58,1,0.07,N,2,128552.687
2-Jan,rural,23,42000,RENT,0,HOMEIMPROVEMENT,D,10000,15.58,1,0.24,Y,3,194774.195
2-Jan,rural,22,44000,RENT,2,HEALTHANDBEAUTY,D,10000,15.58,1,0.23,N,3,153284.266
2-Jan,rural,23,57600,RENT,3,HEALTHANDBEAUTY,D,10000,15.58,0,0.17,Y,4,170905.431
2-Jan,rural,23,59000,RENT,3,ELECTRONICS,D,10000,15.58,1,0.17,N,3,109069.768
2-Jan,rural,26,75000,RENT,10,ELECTRONICS,D,10000,15.58,0,0.13,Y,2,106777.707
3-Jan,rural,23,78000,MORTGAGE,0,HEALTHANDBEAUTY,D,25000,15.58,0,0.32,Y,3,29309.66
3-Jan,rural,23,80000,MORTGAGE,8,ELECTRONICS,D,8000,15.58,0,0.1,N,4,133188.56
3-Jan,rural,25,93200,MORTGAGE,9,ELECTRONICS,D,25000,15.58,0,0.27,Y,4,148604.403
2-Jan,rural,24,40000,RENT,4,MEDICAL,D,14000,15.58,1,0.35,Y,3,115753.604
2-Jan,rural,25,59004,RENT,1,HEALTHANDBEAUTY,D,15000,15.58,1,0.25,N,2,191950.474
3-Jan,rural,23,140000,MORTGAGE,3,PERSONAL,D,15000,15.58,0,0.11,Y,3,109071.83
2-Jan,rural,24,68000,RENT,5,MEDICAL,D,15000,15.58,1,0.19,Y,4,126200.462
2-Jan,rural,23,30000,RENT,1,ELECTRONICS,D,1450,15.58,1,0.05,Y,3,138217.51
