family_size,residential_area,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,cb_person_cred_hist_average_value
9,2,30,96000,RENT,4,PERSONAL,C,12900,14.79,0,0.13,N,9,75922.353
8,4,29,100000,MORTGAGE,1,PERSONAL,C,10000,14.79,0,0.1,N,6,36370.975
4,4,32,101000,MORTGAGE,5,ELECTRONICS,C,3375,14.79,0,0.03,N,8,185148.116
2,3,30,50000,RENT,2,HEALTHANDBEAUTY,C,2000,14.79,0,0.04,N,10,127001.132
5,3,30,116500,MORTGAGE,9,FURNITURE,C,15000,14.79,0,0.13,Y,7,149400.725
4,2,31,40000,RENT,0,MEDICAL,C,1600,14.79,0,0.04,N,8,155884.719
1,3,34,120602,MORTGAGE,4,MEDICAL,C,20000,14.79,0,0.17,N,8,174274.261
8,2,33,153000,MORTGAGE,11,HEALTHANDBEAUTY,C,10000,14.79,0,0.07,Y,5,152638.679
4,3,33,14400,OWN,0,HEALTHANDBEAUTY,C,2000,14.79,0,0.14,N,10,65980.194
1,4,30,33000,RENT,4,FURNITURE,C,1000,14.79,0,0.03,Y,9,161073.24
9,4,30,50000,RENT,2,FURNITURE,C,2000,14.79,0,0.04,Y,6,139727.114
5,2,46,192000,MORTGAGE,1,HEALTHANDBEAUTY,C,25000,14.79,0,0.13,Y,14,38530.211
9,4,39,30000,RENT,3,FURNITURE,C,2300,14.79,0,0.08,Y,15,122220.904
7,2,38,60000,RENT,3,ELECTRONICS,C,5000,14.79,0,0.08,Y,17,114379.287
9,1,36,37008,RENT,8,HEALTHANDBEAUTY,C,6000,14.79,0,0.16,Y,14,49258.302
4,5,43,33500,RENT,4,PERSONAL,C,6225,14.79,0,0.19,N,17,78936.616
8,1,38,56100,MORTGAGE,4,MEDICAL,C,6100,14.79,1,0.09,Y,14,21828.785
7,5,44,76000,MORTGAGE,3,HOMEIMPROVEMENT,C,3600,14.79,0,0.05,Y,12,36964.449
1,5,39,92000,MORTGAGE,1,PERSONAL,C,20000,14.79,0,0.22,N,16,143882.702
1,2,37,250000,MORTGAGE,2,ELECTRONICS,C,34000,14.79,0,0.14,N,16,135996.186
2,2,58,33600,RENT,6,ELECTRONICS,C,1500,14.79,0,0.04,N,28,12864.303
4,4,69,80000,RENT,12,MEDICAL,C,4800,14.79,0,0.06,Y,22,79853.14
8,5,24,69000,RENT,0,HOMEIMPROVEMENT,E,20000,14.82,1,0.29,N,4,177221.72
9,2,26,52000,RENT,6,FURNITURE,C,2500,14.82,0,0.05,Y,2,7847.433
6,4,24,39996,MORTGAGE,4,ELECTRONICS,C,5000,14.82,0,0.13,Y,3,115102.679
9,1,30,90000,MORTGAGE,8,ELECTRONICS,E,20000,14.82,0,0.22,Y,8,111764.594
3,2,32,104000,MORTGAGE,12,HEALTHANDBEAUTY,E,17000,14.82,0,0.16,Y,7,108973.206
2,4,37,61260,RENT,6,HEALTHANDBEAUTY,C,4000,14.82,0,0.07,Y,12,112946.735
5,2,26,54000,RENT,7,FURNITURE,D,25000,14.83,1,0.46,Y,2,90813.301
4,5,25,49200,RENT,,HEALTHANDBEAUTY,D,18250,14.83,1,0.37,N,3,115421.732
3,5,26,54000,RENT,2,HEALTHANDBEAUTY,D,16000,14.83,1,0.3,N,2,129845.362
9,5,22,14400,RENT,0,HOMEIMPROVEMENT,D,2100,14.83,1,0.15,N,3,15078.999
2,5,21,29000,RENT,0,ELECTRONICS,D,4000,14.83,1,0.14,N,4,182410.643
4,1,25,40000,OWN,3,ELECTRONICS,D,12000,14.83,0,0.3,N,4,8180.107
6,2,24,46000,MORTGAGE,6,FURNITURE,D,12000,14.83,1,0.26,Y,3,6620.759
6,5,23,48000,MORTGAGE,8,MEDICAL,D,1400,14.83,1,0.03,Y,2,95960.826
2,5,22,58000,OWN,6,ELECTRONICS,D,10000,14.83,0,0.17,N,2,106775.799
6,5,22,19680,RENT,2,ELECTRONICS,D,7750,14.83,1,0.39,Y,3,86316.022
6,2,26,61754,MORTGAGE,7,MEDICAL,D,10000,14.83,1,0.14,N,4,56759.672
6,1,23,66300,MORTGAGE,2,MEDICAL,D,15000,14.83,1,0.19,N,4,88396.533
9,1,26,93500,MORTGAGE,9,HEALTHANDBEAUTY,D,6250,14.83,0,0.07,Y,3,14921.899
4,1,26,44000,RENT,10,FURNITURE,D,14000,14.83,1,0.32,N,2,113214.834
6,3,21,88000,MORTGAGE,1,PERSONAL,D,25000,14.83,1,0.28,N,4,88127.053
2,1,23,54996,RENT,8,ELECTRONICS,D,15000,14.83,0,0.27,N,2,9244.18
4,1,22,55000,RENT,0,FURNITURE,D,15000,14.83,1,0.27,Y,4,114574.16
9,5,24,134000,MORTGAGE,2,FURNITURE,D,25000,14.83,1,0.19,N,4,113341.035
2,1,24,52000,MORTGAGE,6,HEALTHANDBEAUTY,D,12000,14.83,0,0.23,N,3,35159.156
1,5,22,19680,RENT,2,MEDICAL,D,7750,14.83,1,0.39,N,4,102231.304
4,1,31,300000,MORTGAGE,1,HEALTHANDBEAUTY,D,25000,14.83,0,0.08,N,9,129402.037
2,3,32,288000,MORTGAGE,8,FURNITURE,D,25000,14.83,1,0.09,Y,10,128698.837
6,5,29,70000,RENT,3,PERSONAL,D,25000,14.83,1,0.36,N,6,35767.591
6,2,29,105996,RENT,13,HOMEIMPROVEMENT,D,25000,14.83,0,0.24,N,9,142411.126
4,1,31,51500,RENT,6,ELECTRONICS,D,19000,14.83,1,0.37,Y,10,1878.404
1,4,27,25000,MORTGAGE,4,PERSONAL,D,4750,14.83,0,0.19,N,9,193490.279
5,3,28,39000,MORTGAGE,13,MEDICAL,D,3375,14.83,1,0.09,N,8,117178.443
9,3,28,50000,OWN,3,HOMEIMPROVEMENT,D,8500,14.83,0,0.17,Y,5,148364.228
5,2,32,60000,MORTGAGE,2,ELECTRONICS,D,15000,14.83,0,0.25,N,9,184692.412
4,4,28,26496,RENT,2,MEDICAL,D,5000,14.83,1,0.19,Y,10,44185.502
2,2,30,66000,RENT,5,ELECTRONICS,D,10000,14.83,1,0.15,Y,9,182484.611
7,4,27,72250,MORTGAGE,11,MEDICAL,D,10000,14.83,1,0.12,Y,6,39040.364
8,5,31,51500,RENT,6,HOMEIMPROVEMENT,D,19000,14.83,1,0.37,N,10,98488.902
7,2,40,100300,MORTGAGE,2,MEDICAL,D,25000,14.83,1,0.21,N,16,16220.765
6,4,45,88000,RENT,12,HOMEIMPROVEMENT,D,15000,14.83,0,0.17,Y,12,46956.291
6,4,22,12000,MORTGAGE,7,ELECTRONICS,D,1500,14.84,0,0.13,Y,3,104746.756
9,3,24,87000,RENT,8,HOMEIMPROVEMENT,D,25000,14.84,0,0.29,N,3,136829.07
4,2,22,62400,RENT,3,ELECTRONICS,D,24000,14.84,1,0.38,N,2,122539.791
3,2,23,54000,RENT,6,FURNITURE,D,20000,14.84,1,0.37,Y,3,116455.98
3,5,25,59004,RENT,1,PERSONAL,D,20000,14.84,1,0.34,Y,2,198323.3
7,1,24,62400,RENT,4,FURNITURE,D,20000,14.84,1,0.32,N,4,30152.185
2,2,24,21600,MORTGAGE,0,FURNITURE,D,2000,14.84,1,0.09,N,2,187010.645
4,2,26,74000,RENT,4,HOMEIMPROVEMENT,D,16000,14.84,0,0.22,Y,3,143241.286
3,3,23,28000,MORTGAGE,4,HOMEIMPROVEMENT,D,5225,14.84,1,0.19,N,2,21244.565
9,3,24,31000,MORTGAGE,8,PERSONAL,D,9000,14.84,1,0.29,Y,4,2233.134
5,2,23,56500,RENT,7,FURNITURE,D,3000,14.84,1,0.05,Y,3,41758.606
4,3,23,65004,RENT,4,ELECTRONICS,D,3000,14.84,0,0.05,N,3,60498.837
1,2,23,20800,RENT,4,ELECTRONICS,D,3200,14.84,0,0.15,N,2,73626.795
3,5,22,36000,MORTGAGE,6,PERSONAL,D,1400,14.84,0,0.04,Y,4,104546.452
4,5,22,32400,RENT,2,MEDICAL,D,10400,14.84,1,0.32,N,2,93450.91
1,3,25,30004,RENT,3,FURNITURE,D,3800,14.84,1,0.13,N,2,118827.64
1,3,21,24000,RENT,2,MEDICAL,D,4000,14.84,1,0.17,Y,2,73652.385
7,5,25,41000,RENT,1,PERSONAL,D,4000,14.84,1,0.1,Y,4,153351.969
2,3,26,158000,RENT,0,HOMEIMPROVEMENT,D,4000,14.84,1,0.03,N,3,117607.265
8,3,24,34068,RENT,2,ELECTRONICS,D,4500,14.84,1,0.13,N,3,57619.428
8,5,24,87996,RENT,8,FURNITURE,D,10000,14.84,1,0.11,Y,2,167108.663
6,1,23,29100,RENT,3,ELECTRONICS,D,5000,14.84,0,0.17,N,2,186951.571
8,4,22,36000,MORTGAGE,3,FURNITURE,D,7000,14.84,1,0.19,N,3,8114.508
6,2,26,32352,RENT,0,HEALTHANDBEAUTY,D,5000,14.84,1,0.15,N,4,96308.504
7,1,23,33996,RENT,0,PERSONAL,D,5000,14.84,1,0.15,Y,2,111617.753
3,1,24,38500,RENT,0,MEDICAL,D,5000,14.84,1,0.13,N,2,47103.184
9,3,23,39600,RENT,4,MEDICAL,D,5000,14.84,1,0.13,Y,2,26702.322
4,3,25,58800,RENT,4,ELECTRONICS,D,5000,14.84,0,0.09,N,2,54267.332
7,1,23,62900,RENT,7,MEDICAL,D,5000,14.84,1,0.07,N,4,197330.48
9,3,23,86004,RENT,0,PERSONAL,D,5000,14.84,1,0.06,N,2,49165.36
3,4,25,58650,RENT,7,MEDICAL,D,5600,14.84,1,0.08,N,4,28950.046
5,1,24,16800,RENT,2,FURNITURE,D,6000,14.84,1,0.36,Y,4,174800.817
9,5,24,32004,RENT,2,PERSONAL,D,6000,14.84,1,0.19,N,4,59722.823
9,5,26,33000,RENT,1,HEALTHANDBEAUTY,D,6000,14.84,1,0.18,N,2,92115.736
8,1,21,49000,RENT,5,FURNITURE,D,6000,14.84,1,0.12,Y,4,57493.165
3,2,26,63000,RENT,4,HEALTHANDBEAUTY,D,7000,14.84,0,0.11,N,2,113837.785
2,3,25,72700,RENT,4,HOMEIMPROVEMENT,D,7000,14.84,0,0.1,Y,2,183647.434
7,3,22,28500,RENT,2,HOMEIMPROVEMENT,D,6250,14.84,1,0.22,N,4,82722.273
8,2,21,26400,RENT,,PERSONAL,D,7000,14.84,1,0.27,Y,3,14153.146
1,4,24,55000,MORTGAGE,3,ELECTRONICS,D,7500,14.84,0,0.14,Y,2,61216.65
4,3,22,36750,RENT,6,ELECTRONICS,D,7500,14.84,0,0.2,N,3,182865.35
9,3,21,37260,RENT,1,HOMEIMPROVEMENT,D,7500,14.84,1,0.2,Y,2,14265.662
8,1,22,64000,RENT,0,PERSONAL,D,8000,14.84,1,0.13,N,2,153199.696
3,4,23,61000,RENT,2,PERSONAL,D,8400,14.84,1,0.14,N,2,68232.497
8,3,23,100300,RENT,3,MEDICAL,D,8400,14.84,1,0.07,N,2,71397.401
2,5,26,70000,MORTGAGE,0,PERSONAL,D,8000,14.84,0,0.11,N,3,169330.208
1,1,22,55250,MORTGAGE,2,MEDICAL,D,7400,14.84,1,0.11,N,2,5976.03
5,5,22,72000,MORTGAGE,5,HEALTHANDBEAUTY,D,12000,14.84,0,0.17,Y,4,75605.781
5,3,23,68500,MORTGAGE,7,PERSONAL,D,9800,14.84,1,0.14,N,2,32336.183
9,4,24,73000,RENT,1,FURNITURE,D,11400,14.84,1,0.16,Y,4,108156.575
7,3,22,34500,RENT,3,ELECTRONICS,D,12000,14.84,1,0.35,Y,2,9835.8
3,4,25,39000,OWN,2,HOMEIMPROVEMENT,D,4400,14.84,0,0.11,N,2,43878.454
9,3,26,45806,RENT,5,ELECTRONICS,D,12000,14.84,0,0.26,N,3,194882.241
7,1,25,45600,RENT,3,MEDICAL,D,12250,14.84,1,0.27,N,3,161253.775
4,4,25,84000,MORTGAGE,9,PERSONAL,D,3500,14.84,1,0.04,N,2,119323.159
1,4,23,60000,RENT,4,ELECTRONICS,D,14000,14.84,0,0.23,Y,3,191638.991
7,1,22,39000,RENT,0,FURNITURE,D,2000,14.84,1,0.05,Y,2,101067.193
3,2,26,110000,MORTGAGE,2,HEALTHANDBEAUTY,D,4500,14.84,0,0.04,N,4,65566.108
8,1,25,144996,MORTGAGE,9,FURNITURE,D,17600,14.84,1,0.12,N,3,167033.692
2,1,24,142800,MORTGAGE,8,MEDICAL,D,25000,14.84,1,0.15,Y,2,68466.399
2,3,22,4800,RENT,1,PERSONAL,D,1800,14.84,1,0.38,Y,2,70957.561
6,1,22,36000,MORTGAGE,6,HEALTHANDBEAUTY,D,1400,14.84,0,0.04,N,2,143731.198
2,5,26,70000,MORTGAGE,0,HOMEIMPROVEMENT,D,8000,14.84,0,0.11,N,3,64985.218
6,4,22,42000,MORTGAGE,3,HEALTHANDBEAUTY,D,7000,14.84,0,0.17,N,3,107292.675
4,4,25,59004,RENT,1,HOMEIMPROVEMENT,D,20000,14.84,1,0.34,N,4,153969.448
9,3,28,209000,OWN,4,PERSONAL,D,15000,14.84,0,0.07,Y,7,32743.274
9,4,32,17000,OWN,0,PERSONAL,D,3200,14.84,1,0.19,N,7,145449.615
6,3,30,54000,RENT,4,FURNITURE,D,20000,14.84,1,0.37,Y,9,65220.358
2,2,33,20640,OWN,0,HOMEIMPROVEMENT,D,6250,14.84,0,0.3,N,7,1604.353
8,3,32,81400,RENT,2,HEALTHANDBEAUTY,D,20000,14.84,1,0.25,Y,6,133381.765
6,2,27,22296,RENT,5,PERSONAL,D,1000,14.84,0,0.04,N,5,33014.78
5,3,35,10800,RENT,,ELECTRONICS,D,2500,14.84,1,0.23,N,5,26113.261
9,2,27,22708,RENT,6,HEALTHANDBEAUTY,D,2500,14.84,1,0.11,Y,8,40031.814
8,4,27,40050,RENT,3,MEDICAL,D,3600,14.84,0,0.09,Y,7,179162.13
8,4,30,31000,RENT,7,MEDICAL,D,4750,14.84,1,0.15,N,9,97205.369
2,4,31,30000,RENT,2,PERSONAL,D,4800,14.84,1,0.16,Y,8,161048.806
3,1,29,32000,RENT,1,PERSONAL,D,5000,14.84,1,0.16,N,8,155936.802
5,1,28,44000,OWN,10,PERSONAL,D,7500,14.84,0,0.17,Y,8,5715.024
5,2,32,44400,MORTGAGE,5,HOMEIMPROVEMENT,D,6500,14.84,0,0.15,Y,7,45080.994
8,2,28,30000,RENT,3,FURNITURE,D,5600,14.84,1,0.19,Y,10,6063.809
4,5,29,26880,RENT,0,HOMEIMPROVEMENT,D,6000,14.84,1,0.22,N,7,180159.622
2,2,31,47000,MORTGAGE,10,HEALTHANDBEAUTY,D,23000,14.84,1,0.49,N,9,154061.459
1,3,34,35316,RENT,5,MEDICAL,D,7200,14.84,1,0.2,N,10,127919.93
4,5,27,30000,RENT,5,ELECTRONICS,D,7500,14.84,0,0.25,N,7,55377.078
4,3,31,57335,MORTGAGE,6,ELECTRONICS,D,16500,14.84,0,0.29,N,10,175511.233
4,3,34,54000,RENT,2,HEALTHANDBEAUTY,D,7800,14.84,1,0.14,N,6,7703.49
9,1,27,25000,RENT,4,PERSONAL,D,8000,14.84,1,0.32,Y,7,45141.874
1,3,30,60000,OWN,7,HEALTHANDBEAUTY,D,6000,14.84,0,0.1,Y,6,149557.499
6,3,29,62000,MORTGAGE,4,PERSONAL,D,3000,14.84,0,0.05,N,7,131823.666
2,4,27,62570,MORTGAGE,11,ELECTRONICS,D,25000,14.84,0,0.4,N,5,78766.238
2,4,27,59619,MORTGAGE,11,HEALTHANDBEAUTY,D,7750,14.84,1,0.13,Y,9,190638.745
9,3,29,16800,RENT,9,HOMEIMPROVEMENT,D,2750,14.84,1,0.16,Y,10,111877.849
9,5,32,95000,MORTGAGE,13,HOMEIMPROVEMENT,D,8000,14.84,0,0.08,N,9,144760.716
6,1,35,95142,MORTGAGE,18,PERSONAL,D,12000,14.84,0,0.13,Y,9,111600.494
9,2,28,98400,MORTGAGE,12,HEALTHANDBEAUTY,D,20000,14.84,0,0.2,Y,9,112158.59
1,5,27,30000,OWN,6,ELECTRONICS,D,1800,14.84,0,0.06,Y,5,91452.106
1,4,28,120000,OWN,1,PERSONAL,D,3600,14.84,0,0.03,N,9,59863.74
7,4,35,34000,RENT,1,HEALTHANDBEAUTY,D,1600,14.84,1,0.05,Y,6,116096.501
4,5,32,118000,MORTGAGE,3,FURNITURE,D,8875,14.84,1,0.08,N,5,151220.583
5,2,27,129996,MORTGAGE,2,HEALTHANDBEAUTY,D,12800,14.84,1,0.1,Y,7,39038.653
7,1,27,189000,MORTGAGE,2,HEALTHANDBEAUTY,D,5125,14.84,0,0.03,Y,6,36473.716
8,3,28,209000,OWN,4,HOMEIMPROVEMENT,D,15000,14.84,0,0.07,N,8,59638.622
8,1,30,60000,OWN,7,FURNITURE,D,6000,14.84,0,0.1,Y,5,143328.875
5,4,27,25000,RENT,4,FURNITURE,D,8000,14.84,1,0.32,N,5,108291.842
3,3,29,16800,RENT,9,HOMEIMPROVEMENT,D,2750,14.84,1,0.16,Y,6,87093.341
9,1,47,18000,RENT,0,HOMEIMPROVEMENT,D,1000,14.84,1,0.06,Y,16,123160.562
6,4,36,55200,RENT,3,MEDICAL,D,9900,14.84,1,0.18,Y,13,12303.226
4,1,50,42000,MORTGAGE,3,HOMEIMPROVEMENT,D,10000,14.84,0,0.24,Y,13,114684.719
6,3,47,43200,MORTGAGE,8,HOMEIMPROVEMENT,D,13750,14.84,0,0.32,Y,13,2025.111
1,4,37,59000,RENT,0,PERSONAL,D,5000,14.84,1,0.08,Y,14,11660.062
7,5,43,98760,RENT,8,HEALTHANDBEAUTY,D,5000,14.84,0,0.05,N,14,111973.704
2,4,39,86000,RENT,19,HOMEIMPROVEMENT,D,6000,14.84,0,0.07,Y,13,109063.073
1,4,41,39000,RENT,2,PERSONAL,D,8000,14.84,1,0.21,Y,14,41644.93
3,4,42,25320,RENT,1,HOMEIMPROVEMENT,D,10000,14.84,1,0.39,Y,14,128951.345
8,1,38,75971,MORTGAGE,10,HOMEIMPROVEMENT,D,18125,14.84,0,0.24,Y,12,21380.076
3,1,49,70872,MORTGAGE,4,FURNITURE,D,15000,14.84,1,0.21,N,11,140923.156
6,4,39,95000,MORTGAGE,3,HOMEIMPROVEMENT,D,20000,14.84,0,0.21,Y,11,165579.1
3,3,37,91800,MORTGAGE,21,MEDICAL,D,20000,14.84,1,0.19,Y,12,129736.821
2,3,43,91800,MORTGAGE,0,MEDICAL,D,8400,14.84,1,0.08,N,14,189391.446
1,5,49,76872,MORTGAGE,4,PERSONAL,D,15000,14.84,0,0.2,Y,11,36274.342
8,4,37,120000,MORTGAGE,21,PERSONAL,D,20000,14.84,0,0.17,N,11,166501.019
8,4,38,59475,MORTGAGE,10,MEDICAL,D,18125,14.84,1,0.26,Y,13,17084.813
9,5,55,75000,MORTGAGE,6,PERSONAL,D,7700,14.84,0,0.1,Y,18,52549.426
4,4,69,120000,MORTGAGE,3,PERSONAL,D,20000,14.84,0,0.17,N,27,139636.695
6,3,24,70000,RENT,8,HEALTHANDBEAUTY,E,20000,14.88,1,0.29,N,4,109956.668
8,5,22,19200,MORTGAGE,6,HOMEIMPROVEMENT,D,1400,14.91,1,0.07,Y,4,152723.903
8,4,22,62900,RENT,6,MEDICAL,D,20000,14.91,1,0.27,N,4,86835.866
6,3,26,44000,RENT,0,HOMEIMPROVEMENT,D,18225,14.91,1,0.41,N,4,158280.685
7,4,23,15600,RENT,0,HEALTHANDBEAUTY,D,1200,14.91,1,0.08,N,4,10505.064
5,3,26,54000,RENT,0,PERSONAL,D,13200,14.91,1,0.24,Y,2,131199.477
2,4,24,33996,MORTGAGE,8,HEALTHANDBEAUTY,D,4000,14.91,0,0.12,Y,2,131351.156
2,1,25,57700,RENT,2,MEDICAL,D,10600,14.91,1,0.18,Y,4,56876.983
5,4,23,60000,RENT,3,HEALTHANDBEAUTY,D,10400,14.91,0,0.17,Y,4,10357.056
6,2,24,33000,RENT,4,MEDICAL,D,4800,14.91,1,0.15,Y,4,150726.995
9,3,23,44000,RENT,3,MEDICAL,D,5000,14.91,1,0.11,Y,2,12033.631
3,2,23,138000,RENT,1,FURNITURE,D,5000,14.91,1,0.04,N,4,102247.537
4,5,26,46800,MORTGAGE,,HOMEIMPROVEMENT,D,6000,14.91,0,0.13,N,2,10605.281
6,4,21,21700,RENT,2,HOMEIMPROVEMENT,D,5500,14.91,1,0.25,N,2,119936.674
7,2,24,60500,RENT,2,PERSONAL,D,5600,14.91,1,0.09,N,3,114282.581
7,2,24,58650,RENT,6,MEDICAL,D,6300,14.91,1,0.09,Y,2,58493.462
6,3,24,53000,MORTGAGE,8,HOMEIMPROVEMENT,D,10000,14.91,0,0.19,N,4,93394.811
7,2,24,57000,MORTGAGE,8,HEALTHANDBEAUTY,D,14000,14.91,0,0.25,N,4,44860.926
4,1,22,32000,RENT,0,PERSONAL,D,7875,14.91,1,0.25,N,2,139383.667
2,5,22,56400,MORTGAGE,6,ELECTRONICS,D,8400,14.91,1,0.15,N,2,157245.568
9,5,22,64312,MORTGAGE,4,HEALTHANDBEAUTY,D,5000,14.91,0,0.08,Y,4,110982.686
1,1,24,30000,RENT,0,MEDICAL,D,9600,14.91,1,0.32,Y,4,67132.478
1,3,26,37500,RENT,3,ELECTRONICS,D,10000,14.91,0,0.27,Y,3,186301.755
8,4,25,42000,RENT,2,FURNITURE,D,10000,14.91,1,0.24,Y,3,144417.734
4,4,24,85000,OWN,4,HOMEIMPROVEMENT,D,6250,14.91,0,0.07,N,2,195114.656
2,5,26,99085,MORTGAGE,10,HEALTHANDBEAUTY,D,8000,14.91,0,0.08,Y,4,58267.64
3,3,22,106982,MORTGAGE,6,ELECTRONICS,D,30000,14.91,0,0.28,Y,3,12835.896
1,2,24,100300,MORTGAGE,2,MEDICAL,D,30000,14.91,1,0.25,Y,3,30208.963
4,4,25,42000,RENT,2,HEALTHANDBEAUTY,D,10000,14.91,1,0.24,N,2,146500.521
3,2,26,46800,MORTGAGE,,PERSONAL,D,6000,14.91,0,0.13,Y,3,166714.811
8,2,26,37500,RENT,3,HEALTHANDBEAUTY,D,10000,14.91,0,0.27,Y,2,24062.455
4,5,23,138000,RENT,1,ELECTRONICS,D,5000,14.91,1,0.04,N,2,122153.096
7,1,24,53000,MORTGAGE,8,PERSONAL,D,10000,14.91,0,0.19,N,2,186164.032
4,3,26,54000,RENT,0,MEDICAL,D,13200,14.91,1,0.24,Y,2,153695.96
5,4,29,228000,MORTGAGE,11,FURNITURE,D,35000,14.91,1,0.15,N,8,13423.881
9,4,30,180000,MORTGAGE,11,HEALTHANDBEAUTY,D,28000,14.91,0,0.16,Y,5,34004.094
6,4,27,11808,RENT,,MEDICAL,D,1000,14.91,1,0.08,N,8,87361.761
5,2,33,24000,RENT,,MEDICAL,D,1000,14.91,1,0.04,Y,5,141031.96
1,1,27,69996,RENT,3,ELECTRONICS,D,10800,14.91,0,0.15,Y,10,107745.088
2,4,30,90000,RENT,14,ELECTRONICS,D,3600,14.91,0,0.04,N,6,185004.561
8,3,29,40777,MORTGAGE,4,PERSONAL,D,8000,14.91,0,0.2,Y,8,140373.335
5,4,27,275000,RENT,7,HOMEIMPROVEMENT,D,10000,14.91,0,0.04,Y,10,90320.479
3,4,27,36996,RENT,4,PERSONAL,D,5775,14.91,0,0.16,N,7,195015.748
9,3,27,33600,RENT,2,PERSONAL,D,6000,14.91,1,0.18,Y,5,176029.237
1,2,29,33864,RENT,2,HEALTHANDBEAUTY,D,6000,14.91,1,0.18,Y,6,12503.477
5,3,32,32000,RENT,1,HOMEIMPROVEMENT,D,7000,14.91,1,0.22,Y,9,10509.085
7,5,27,35520,RENT,1,HEALTHANDBEAUTY,D,7000,14.91,1,0.2,Y,8,21895.256
7,5,29,40000,RENT,2,FURNITURE,D,7000,14.91,1,0.17,Y,9,17448.058
7,4,28,39000,RENT,6,MEDICAL,D,8000,14.91,1,0.21,Y,7,87714.273
2,1,28,56664,MORTGAGE,12,PERSONAL,D,16300,14.91,1,0.29,Y,10,97358.816
6,4,35,33144,RENT,3,HEALTHANDBEAUTY,D,8400,14.91,0,0.25,N,8,130379.095
5,1,31,113000,RENT,1,HOMEIMPROVEMENT,D,9600,14.91,1,0.08,Y,7,98194.906
9,2,34,59000,RENT,0,ELECTRONICS,D,4100,14.91,1,0.07,N,10,173754.257
6,2,28,58650,MORTGAGE,5,MEDICAL,D,20000,14.91,1,0.29,Y,10,20175.463
5,2,28,75500,MORTGAGE,12,ELECTRONICS,D,3500,14.91,0,0.05,N,9,198313.245
5,1,31,94140,RENT,5,HEALTHANDBEAUTY,D,12000,14.91,0,0.13,Y,8,104311.786
7,1,31,100300,RENT,1,MEDICAL,D,12000,14.91,1,0.1,Y,7,44042.225
4,4,28,80000,RENT,8,HEALTHANDBEAUTY,D,14000,14.91,0,0.17,N,5,84999.613
2,5,28,50000,RENT,4,FURNITURE,D,15000,14.91,1,0.3,N,7,171400.098
1,4,29,240000,MORTGAGE,11,PERSONAL,D,35000,14.91,0,0.15,N,6,190582.184
4,4,27,30996,RENT,4,FURNITURE,D,5775,14.91,1,0.19,N,10,6582.106
9,3,28,69000,MORTGAGE,5,FURNITURE,D,20000,14.91,1,0.29,Y,5,39293.496
7,1,27,69996,RENT,3,HOMEIMPROVEMENT,D,10800,14.91,0,0.15,N,6,163559.436
2,5,33,24000,RENT,,FURNITURE,D,1000,14.91,1,0.04,Y,10,192572.616
6,3,29,40000,RENT,2,HEALTHANDBEAUTY,D,7000,14.91,1,0.17,Y,8,193893.304
6,2,39,44000,RENT,11,MEDICAL,D,1800,14.91,1,0.04,N,17,102091.393
5,5,42,75744,RENT,2,ELECTRONICS,D,12000,14.91,1,0.16,Y,12,174463.194
8,1,38,83000,MORTGAGE,1,FURNITURE,D,24000,14.91,1,0.29,Y,12,16557.939
6,2,36,123000,MORTGAGE,1,FURNITURE,D,2500,14.91,1,0.02,Y,14,180395.501
6,1,36,135000,MORTGAGE,1,HEALTHANDBEAUTY,D,2500,14.91,0,0.02,N,17,168303.653
9,1,58,108350,RENT,5,PERSONAL,D,35000,14.91,1,0.32,N,19,52253.116
8,1,23,148000,RENT,1,FURNITURE,E,25000,14.93,1,0.17,N,3,16008.229
5,2,23,26000,MORTGAGE,2,HEALTHANDBEAUTY,E,7000,14.93,0,0.27,Y,4,117594.4
5,3,24,98000,RENT,2,FURNITURE,E,15000,14.93,1,0.15,N,2,131006.808
2,4,24,55008,RENT,6,HEALTHANDBEAUTY,E,10000,14.93,0,0.18,Y,3,130153.349
6,1,25,82000,MORTGAGE,2,HOMEIMPROVEMENT,E,10000,14.93,0,0.12,N,3,191569.023
5,3,36,54000,MORTGAGE,1,MEDICAL,E,10000,14.93,1,0.19,Y,11,108022.084
6,3,22,56400,RENT,2,HOMEIMPROVEMENT,D,25000,14.96,1,0.44,Y,3,110313.119
3,1,24,79000,RENT,9,FURNITURE,D,25000,14.96,1,0.32,Y,4,149920.216
4,5,25,88000,RENT,0,HEALTHANDBEAUTY,D,25000,14.96,1,0.28,N,4,176335.473
4,3,22,100580,RENT,6,FURNITURE,D,25000,14.96,1,0.25,Y,2,160478.369
3,2,26,56045,RENT,1,MEDICAL,D,24250,14.96,1,0.37,N,2,11554.932
9,4,22,108000,RENT,1,HOMEIMPROVEMENT,D,24150,14.96,1,0.22,Y,3,82852.757
2,1,24,60000,RENT,0,HEALTHANDBEAUTY,D,24000,14.96,1,0.4,N,4,58968.113
3,1,23,48000,RENT,0,MEDICAL,D,20000,14.96,1,0.42,N,3,68518.269
5,1,22,74800,RENT,3,MEDICAL,D,20000,14.96,1,0.23,Y,4,23041.154
3,5,22,23000,MORTGAGE,4,ELECTRONICS,D,7000,14.96,0,0.3,Y,3,154371.285
